Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 06:00,2018,1,8,06:00,-1.1,,-2.6,,89.0,,,M,,M,,,99.77,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 07:00,2018,1,8,07:00,-0.9,,-1.7,,94.0,,,M,,M,,,99.67,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 08:00,2018,1,8,08:00,-0.4,,-1.1,,95.0,,,M,,M,,,99.56,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 09:00,2018,1,8,09:00,-0.1,,-0.8,,95.0,,,M,,M,,,99.53,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 10:00,2018,1,8,10:00,0.3,,-0.9,,92.0,,,M,,M,,,99.54,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 11:00,2018,1,8,11:00,1.1,,-0.5,,89.0,,,M,,M,,,99.5,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 12:00,2018,1,8,12:00,1.6,,-0.4,,86.0,,,M,,M,,,99.45,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 13:00,2018,1,8,13:00,1.9,,-0.3,,86.0,,,M,,M,,,99.44,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 14:00,2018,1,8,14:00,2.5,,-1.1,,77.0,,,M,,M,,,99.51,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 15:00,2018,1,8,15:00,2.4,,-0.7,,80.0,,,M,,M,,,99.54,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 16:00,2018,1,8,16:00,2.5,,-1.1,,77.0,,,M,,M,,,99.55,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 17:00,2018,1,8,17:00,2.6,,-1.5,,74.0,,,M,,M,,,99.62,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 18:00,2018,1,8,18:00,2.7,,-1.2,,75.0,,,M,,M,,,99.67,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 19:00,2018,1,8,19:00,2.9,,-1.8,,71.0,,,M,,M,,,99.72,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 20:00,2018,1,8,20:00,2.8,,-2.2,,69.0,,,M,,M,,,99.76,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 21:00,2018,1,8,21:00,2.8,,-2.5,,68.0,,,M,,M,,,99.8,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 22:00,2018,1,8,22:00,2.5,,-4.1,,62.0,,,M,,M,,,99.82,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-08 23:00,2018,1,8,23:00,2.1,,-4.3,,63.0,,,M,,M,,,99.93,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 00:00,2018,1,9,00:00,1.6,,-4.3,,64.0,,,M,,M,,,100.0,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 01:00,2018,1,9,01:00,1.5,,-4.8,,63.0,,,M,,M,,,100.04,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 02:00,2018,1,9,02:00,1.5,,-4.7,,63.0,,,M,,M,,,100.12,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 03:00,2018,1,9,03:00,1.4,,-4.4,,65.0,,,M,,M,,,100.21,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 04:00,2018,1,9,04:00,1.5,,-3.6,,69.0,,,M,,M,,,100.26,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 05:00,2018,1,9,05:00,0.8,,-3.8,,71.0,,,M,,M,,,100.38,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 06:00,2018,1,9,06:00,0.6,,-4.3,,70.0,,,M,,M,,,100.49,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 07:00,2018,1,9,07:00,0.4,,-5.7,,64.0,,,M,,M,,,100.56,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 08:00,2018,1,9,08:00,0.3,,-5.5,,65.0,,,M,,M,,,100.67,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 09:00,2018,1,9,09:00,0.2,,-6.0,,63.0,,,M,,M,,,100.78,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 10:00,2018,1,9,10:00,0.3,,-6.1,,62.0,,,M,,M,,,100.88,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 11:00,2018,1,9,11:00,0.3,,-6.3,,61.0,,,M,,M,,,100.94,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 12:00,2018,1,9,12:00,0.3,,-5.9,,63.0,,,M,,M,,,100.96,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 13:00,2018,1,9,13:00,0.1,,-5.8,,64.0,,,M,,M,,,100.96,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 14:00,2018,1,9,14:00,0.4,,-5.5,,65.0,,,M,,M,,,101.03,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 15:00,2018,1,9,15:00,0.4,,-5.5,,65.0,,,M,,M,,,101.09,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 16:00,2018,1,9,16:00,0.3,,-5.6,,65.0,,,M,,M,,,101.18,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 17:00,2018,1,9,17:00,0.0,,-5.7,,65.0,,,M,,M,,,101.25,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 18:00,2018,1,9,18:00,-0.1,,-5.5,,67.0,,,M,,M,,,101.3,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 19:00,2018,1,9,19:00,0.0,,-5.5,,66.0,,,M,,M,,,101.36,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 20:00,2018,1,9,20:00,0.0,,-5.8,,65.0,,,M,,M,,,101.38,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 21:00,2018,1,9,21:00,-0.1,,-6.5,,62.0,,,M,,M,,,101.38,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 22:00,2018,1,9,22:00,-0.5,,-6.0,,66.0,,,M,,M,,,101.41,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-09 23:00,2018,1,9,23:00,-0.2,,-6.7,,62.0,,,M,,M,,,101.39,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 00:00,2018,1,10,00:00,-0.4,,-6.3,,64.0,,,M,,M,,,101.42,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 01:00,2018,1,10,01:00,-0.1,,-6.0,,65.0,,,M,,M,,,101.4,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 02:00,2018,1,10,02:00,-0.2,,-6.6,,62.0,,,M,,M,,,101.39,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 03:00,2018,1,10,03:00,-0.6,,-7.1,,61.0,,,M,,M,,,101.38,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 04:00,2018,1,10,04:00,-0.9,,-6.7,,65.0,,,M,,M,,,101.33,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 05:00,2018,1,10,05:00,-0.7,,-5.4,,71.0,,,M,,M,,,101.26,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 06:00,2018,1,10,06:00,-0.6,,-4.3,,76.0,,,M,,M,,,101.2,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 07:00,2018,1,10,07:00,-0.8,,-3.6,,82.0,,,M,,M,,,101.15,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 08:00,2018,1,10,08:00,-0.6,,-4.1,,77.0,,,M,,M,,,101.1,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 09:00,2018,1,10,09:00,0.0,,-3.9,,75.0,,,M,,M,,,101.01,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 10:00,2018,1,10,10:00,1.2,,-3.6,,70.0,,,M,,M,,,101.06,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 11:00,2018,1,10,11:00,1.0,,-4.0,,69.0,,,M,,M,,,101.03,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 12:00,2018,1,10,12:00,1.1,,-4.1,,68.0,,,M,,M,,,100.77,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 13:00,2018,1,10,13:00,1.2,,-3.3,,72.0,,,M,,M,,,100.67,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 14:00,2018,1,10,14:00,1.4,,-3.0,,73.0,,,M,,M,,,100.53,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 15:00,2018,1,10,15:00,1.3,,-2.6,,75.0,,,M,,M,,,100.47,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 16:00,2018,1,10,16:00,1.0,,-1.0,,87.0,,,M,,M,,,100.42,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 17:00,2018,1,10,17:00,1.3,,0.0,,91.0,,,M,,M,,,100.37,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 18:00,2018,1,10,18:00,1.9,,0.9,,93.0,,,M,,M,,,100.32,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 19:00,2018,1,10,19:00,2.5,,1.6,,94.0,,,M,,M,,,100.29,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 20:00,2018,1,10,20:00,3.2,,2.3,,94.0,,,M,,M,,,100.28,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 21:00,2018,1,10,21:00,4.6,,3.1,,90.0,,,M,,M,,,100.26,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 22:00,2018,1,10,22:00,4.9,,2.9,,87.0,,,M,,M,,,100.24,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-10 23:00,2018,1,10,23:00,5.3,,3.2,,86.0,,,M,,M,,,100.25,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 00:00,2018,1,11,00:00,5.1,,3.1,,87.0,,,M,,M,,,100.26,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 01:00,2018,1,11,01:00,5.8,,3.4,,85.0,,,M,,M,,,100.2,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 02:00,2018,1,11,02:00,6.6,,2.9,,77.0,,,M,,M,,,100.18,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 03:00,2018,1,11,03:00,7.3,,3.0,,74.0,,,M,,M,,,100.23,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 04:00,2018,1,11,04:00,8.0,,3.2,,72.0,,,M,,M,,,100.2,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 05:00,2018,1,11,05:00,8.0,,3.5,,73.0,,,M,,M,,,100.21,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 06:00,2018,1,11,06:00,7.7,,3.8,,76.0,,,M,,M,,,100.19,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 07:00,2018,1,11,07:00,7.5,,3.4,,75.0,,,M,,M,,,100.2,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 08:00,2018,1,11,08:00,7.8,,3.6,,75.0,,,M,,M,,,100.23,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 09:00,2018,1,11,09:00,8.4,,4.6,,77.0,,,M,,M,,,100.25,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 10:00,2018,1,11,10:00,8.7,,4.9,,77.0,,,M,,M,,,100.27,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 11:00,2018,1,11,11:00,8.9,,4.4,,73.0,,,M,,M,,,100.26,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 12:00,2018,1,11,12:00,9.9,,4.9,,71.0,,,M,,M,,,100.17,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 13:00,2018,1,11,13:00,10.3,,4.9,,69.0,,,M,,M,,,100.04,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 14:00,2018,1,11,14:00,10.7,,5.7,,71.0,,,M,,M,,,99.99,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 15:00,2018,1,11,15:00,11.2,,6.2,,71.0,,,M,,M,,,99.93,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 16:00,2018,1,11,16:00,11.3,,6.8,,74.0,,,M,,M,,,99.88,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 17:00,2018,1,11,17:00,10.8,,7.2,,78.0,,,M,,M,,,99.87,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 18:00,2018,1,11,18:00,9.3,,7.9,,91.0,,,M,,M,,,99.84,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 19:00,2018,1,11,19:00,10.3,,9.2,,93.0,,,M,,M,,,99.77,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 20:00,2018,1,11,20:00,10.3,,9.1,,93.0,,,M,,M,,,99.72,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 21:00,2018,1,11,21:00,9.9,,8.8,,93.0,,,M,,M,,,99.66,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 22:00,2018,1,11,22:00,9.5,,8.5,,93.0,,,M,,M,,,99.59,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-11 23:00,2018,1,11,23:00,9.5,,8.6,,94.0,,,M,,M,,,99.52,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 00:00,2018,1,12,00:00,9.3,,8.3,,93.0,,,M,,M,,,99.45,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 01:00,2018,1,12,01:00,9.3,,8.3,,94.0,,,M,,M,,,99.34,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 02:00,2018,1,12,02:00,9.6,,8.6,,93.0,,,M,,M,,,99.25,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 03:00,2018,1,12,03:00,9.8,,8.6,,93.0,,,M,,M,,,99.21,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 04:00,2018,1,12,04:00,10.8,,9.4,,91.0,,,M,,M,,,99.1,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 05:00,2018,1,12,05:00,10.7,,9.4,,91.0,,,M,,M,,,99.04,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 06:00,2018,1,12,06:00,10.5,,9.3,,92.0,,,M,,M,,,98.98,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 07:00,2018,1,12,07:00,11.2,,10.1,,93.0,,,M,,M,,,98.92,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 08:00,2018,1,12,08:00,11.4,,10.3,,93.0,,,M,,M,,,98.91,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 09:00,2018,1,12,09:00,7.0,,5.4,,90.0,,,M,,M,,,98.93,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 10:00,2018,1,12,10:00,4.1,,2.1,,87.0,,,M,,M,,,99.11,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 11:00,2018,1,12,11:00,2.9,,1.2,,88.0,,,M,,M,,,99.13,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 12:00,2018,1,12,12:00,1.1,,-1.4,,84.0,,,M,,M,,,99.22,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 13:00,2018,1,12,13:00,-1.1,,-3.6,,83.0,,,M,,M,,,99.27,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 14:00,2018,1,12,14:00,-2.9,,-5.6,,82.0,,,M,,M,,,99.44,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 15:00,2018,1,12,15:00,-5.3,,-7.3,,86.0,,,M,,M,,,99.58,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 16:00,2018,1,12,16:00,-6.6,,-8.6,,85.0,,,M,,M,,,99.75,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 17:00,2018,1,12,17:00,-7.4,,-9.9,,83.0,,,M,,M,,,99.92,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 18:00,2018,1,12,18:00,-8.2,,-11.7,,76.0,,,M,,M,,,100.12,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 19:00,2018,1,12,19:00,-8.7,,-12.6,,73.0,,,M,,M,,,100.07,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 20:00,2018,1,12,20:00,-8.9,,-12.9,,73.0,,,M,,M,,,100.3,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 21:00,2018,1,12,21:00,-9.4,,-14.1,,69.0,,,M,,M,,,100.25,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 22:00,2018,1,12,22:00,-9.6,,-14.3,,69.0,,,M,,M,,,100.26,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-12 23:00,2018,1,12,23:00,-10.0,,-14.9,,67.0,,,M,,M,,,100.37,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 00:00,2018,1,13,00:00,-10.3,,-15.2,,68.0,,,M,,M,,,100.36,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 01:00,2018,1,13,01:00,-11.1,,-16.3,,66.0,,,M,,M,,,100.31,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 02:00,2018,1,13,02:00,-11.6,,-17.0,,64.0,,,M,,M,,,100.28,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 03:00,2018,1,13,03:00,-11.5,,-16.9,,64.0,,,M,,M,,,100.42,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 04:00,2018,1,13,04:00,-12.1,,-18.3,,60.0,,,M,,M,,,100.5,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 05:00,2018,1,13,05:00,-12.5,,-19.1,,58.0,,,M,,M,,,100.5,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 06:00,2018,1,13,06:00,-13.1,,-19.4,,59.0,,,M,,M,,,100.67,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 07:00,2018,1,13,07:00,-13.6,,-19.7,,60.0,,,M,,M,,,100.8,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 08:00,2018,1,13,08:00,-14.1,,-20.6,,58.0,,,M,,M,,,100.93,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 09:00,2018,1,13,09:00,-14.2,,-20.9,,57.0,,,M,,M,,,101.06,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 10:00,2018,1,13,10:00,-13.0,,-21.4,,50.0,,,M,,M,,,101.19,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 11:00,2018,1,13,11:00,-12.7,,-21.0,,50.0,,,M,,M,,,101.25,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 12:00,2018,1,13,12:00,-12.0,,-19.4,,54.0,,,M,,M,,,101.29,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 13:00,2018,1,13,13:00,-11.8,,-20.2,,50.0,,,M,,M,,,101.3,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 14:00,2018,1,13,14:00,-11.7,,-19.7,,52.0,,,M,,M,,,101.35,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 15:00,2018,1,13,15:00,-12.0,,-20.1,,51.0,,,M,,M,,,101.44,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 16:00,2018,1,13,16:00,-11.8,,-19.3,,53.0,,,M,,M,,,101.55,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 17:00,2018,1,13,17:00,-12.1,,-19.6,,54.0,,,M,,M,,,101.69,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 18:00,2018,1,13,18:00,-12.6,,-18.7,,60.0,,,M,,M,,,101.78,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 19:00,2018,1,13,19:00,-12.9,,-19.1,,60.0,,,M,,M,,,101.83,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 20:00,2018,1,13,20:00,-13.2,,-19.0,,61.0,,,M,,M,,,101.92,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 21:00,2018,1,13,21:00,-13.4,,-19.2,,62.0,,,M,,M,,,102.01,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 22:00,2018,1,13,22:00,-13.7,,-19.3,,62.0,,,M,,M,,,102.08,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-13 23:00,2018,1,13,23:00,-13.7,,-19.0,,64.0,,,M,,M,,,102.11,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 00:00,2018,1,14,00:00,-13.9,,-18.8,,67.0,,,M,,M,,,102.12,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 01:00,2018,1,14,01:00,-14.0,,-18.2,,70.0,,,M,,M,,,102.14,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 02:00,2018,1,14,02:00,-14.1,,-18.5,,69.0,,,M,,M,,,102.18,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 03:00,2018,1,14,03:00,-13.7,,-17.7,,72.0,,,M,,M,,,102.26,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 04:00,2018,1,14,04:00,-14.0,,-17.7,,73.0,,,M,,M,,,102.28,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 05:00,2018,1,14,05:00,-13.9,,-17.8,,72.0,,,M,,M,,,102.32,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 06:00,2018,1,14,06:00,-13.7,,-17.6,,73.0,,,M,,M,,,102.34,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 07:00,2018,1,14,07:00,-12.7,,-16.2,,75.0,,,M,,M,,,102.39,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 08:00,2018,1,14,08:00,-12.7,,-16.1,,76.0,,,M,,M,,,102.42,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 09:00,2018,1,14,09:00,-11.4,,-15.3,,72.0,,,M,,M,,,102.48,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 10:00,2018,1,14,10:00,-8.2,,-15.1,,57.0,,,M,,M,,,102.5,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 11:00,2018,1,14,11:00,-7.7,,-13.3,,64.0,,,M,,M,,,102.51,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 12:00,2018,1,14,12:00,-6.9,,-13.4,,60.0,,,M,,M,,,102.45,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 13:00,2018,1,14,13:00,-5.9,,-13.3,,56.0,,,M,,M,,,102.4,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 14:00,2018,1,14,14:00,-5.5,,-13.6,,53.0,,,M,,M,,,102.34,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 15:00,2018,1,14,15:00,-5.8,,-13.8,,53.0,,,M,,M,,,102.33,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 16:00,2018,1,14,16:00,-6.1,,-14.9,,50.0,,,M,,M,,,102.33,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 17:00,2018,1,14,17:00,-6.4,,-13.0,,59.0,,,M,,M,,,102.33,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 18:00,2018,1,14,18:00,-6.3,,-14.0,,54.0,,,M,,M,,,102.33,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 19:00,2018,1,14,19:00,-6.2,,-14.7,,51.0,,,M,,M,,,102.34,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 20:00,2018,1,14,20:00,-6.5,,-14.8,,52.0,,,M,,M,,,102.35,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 21:00,2018,1,14,21:00,-6.5,,-14.4,,54.0,,,M,,M,,,102.33,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 22:00,2018,1,14,22:00,-6.4,,-14.3,,54.0,,,M,,M,,,102.33,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-14 23:00,2018,1,14,23:00,-6.9,,-13.8,,58.0,,,M,,M,,,102.37,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-15 00:00,2018,1,15,00:00,-7.4,,-13.9,,60.0,,,M,,M,,,102.33,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-15 01:00,2018,1,15,01:00,-7.6,,-14.0,,60.0,,,M,,M,,,102.3,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-15 02:00,2018,1,15,02:00,-7.9,,-13.9,,62.0,,,M,,M,,,102.27,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-15 03:00,2018,1,15,03:00,-8.0,,-13.5,,64.0,,,M,,M,,,102.26,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-15 04:00,2018,1,15,04:00,-8.0,,-13.1,,66.0,,,M,,M,,,102.19,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-15 05:00,2018,1,15,05:00,-7.6,,-12.6,,67.0,,,M,,M,,,102.13,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-15 06:00,2018,1,15,06:00,-7.2,,-12.0,,69.0,,,M,,M,,,102.07,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-15 07:00,2018,1,15,07:00,-6.9,,-11.3,,71.0,,,M,,M,,,102.07,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-15 08:00,2018,1,15,08:00,-6.3,,-10.0,,75.0,,,M,,M,,,101.96,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-15 09:00,2018,1,15,09:00,-6.4,,-11.0,,70.0,,,M,,M,,,101.94,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-15 10:00,2018,1,15,10:00,-6.8,,-13.0,,62.0,,,M,,M,,,101.93,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-15 11:00,2018,1,15,11:00,-6.6,,-13.1,,60.0,,,M,,M,,,101.87,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-15 12:00,2018,1,15,12:00,-6.7,,-12.9,,62.0,,,M,,M,,,101.77,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-01-15 13:00,2018,1,15,13:00,-7.0,,-12.8,,63.0,,,M,,M,,,101.66,,,,,,
